system   D            wsystem.c:583  maybe_parent_dir                 [   0.00016] Also searching C:\Users\game110pm\Documents\Visual Studio 2013\Projects\lucas.utke.MainProject\
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.53099] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.53099] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.53118] added dtor for object 011225E8, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.54012] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.54015] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.54040] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.54042] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54106] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54107] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54107] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54108] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54109] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54109] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54110] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54110] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54111] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.54112] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.54112] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.54113] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.54114] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.54140] added dtor for object 01122B18, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.54243] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.54245] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.54433] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.54435] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54989] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54990] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54991] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54991] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54992] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54992] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54993] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54994] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.54994] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.54995] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.54995] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.54996] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.54997] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.55014] added dtor for object 01176360, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.55107] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.55109] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.55234] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.55237] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55591] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55592] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55592] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55593] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55594] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55594] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55595] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55595] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55596] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.55597] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.55597] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.55598] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.55598] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.55611] added dtor for object 01176510, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.55686] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.55687] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.55761] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.55762] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55954] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55955] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55955] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55956] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55957] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55958] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55958] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55959] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.55960] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.55960] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.55961] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.55962] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.55962] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.55980] added dtor for object 01176610, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.56076] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.56077] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.56212] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.56214] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56620] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56621] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56621] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56622] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56623] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56623] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56624] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56624] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.56625] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.56626] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.56626] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.56627] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.56628] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.56651] added dtor for object 01176710, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.56749] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.56750] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.56887] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.56888] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57276] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57277] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57278] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57279] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57280] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57280] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57281] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57282] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57283] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.57283] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.57284] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.57285] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.57285] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.57300] added dtor for object 01176810, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.57370] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.57372] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.57472] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.57473] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.57748] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.57749] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57981] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57982] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57983] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57983] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57984] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57985] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57985] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57986] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.57986] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.57987] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.57987] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.57988] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.57989] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.58166] added dtor for object 01176910, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.60256] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.60258] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [   2.63389] added dtor for object 00DA8270, func 6B302351
dtor     D               dtor.c:184  _al_register_destructor          [   2.63397] added dtor for object 01176A10, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   2.63398] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   2.63399] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   2.63400] 
dtor     D               dtor.c:184  _al_register_destructor          [   2.63401] added dtor for object 01176B18, func 6B302775
dtor     D               dtor.c:184  _al_register_destructor          [   2.63402] added dtor for object 01176BB0, func 6B3024AA
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66691] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66697] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66700] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66703] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66705] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66708] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66711] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66714] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.66716] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.66719] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.66722] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.66726] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.66728] Chose bitmap format 9
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.67485] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.67493] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.69651] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.69655] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.69762] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.69765] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.69857] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.69860] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.69958] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.69961] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.73913] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.73916] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.75641] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.75643] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.76417] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.76418] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.77548] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.77550] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.78674] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.78676] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79052] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79054] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79078] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79079] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79104] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79105] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79123] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79124] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79146] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79147] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79170] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79171] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79190] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79191] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79468] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79469] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.79612] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.79614] _al_d3d_sync_bitmap (video) ref count == 2
audio    E              audio.c:21   _al_set_error                    [   3.84021] Sample has no data (error code: 2)
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.83437] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.83440]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.83441]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.85105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.85108]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.85109]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.86776] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.86779]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.86780]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.88438] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.88441]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.88442]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.90105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.90108]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.90108]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.91789] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.91792]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.91793]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.93438] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.93441]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.93442]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.95104] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.95107]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.95108]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.96790] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.96793]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.96794]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   9.98436] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.98439]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   9.98440]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  10.00105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.00108]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.00109]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  10.01795] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.01798]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.01799]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  10.03436] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.03439]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.03440]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  10.05105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.05108]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.05109]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  10.06803] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.06805]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  10.06806]  0.000000 0.707107
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.94780] removed dtor for object 010F0A88
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.94783] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.94788] removed dtor for object 01122238
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.94788] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.95163] removed dtor for object 010F0988
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.97436] removed dtor for object 01176910
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.97569] removed dtor for object 01122378
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.97572] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.97932] removed dtor for object 011224E8
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.97937] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98306] removed dtor for object 011225E8
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98309] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98318] removed dtor for object 01122B18
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98319] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98329] removed dtor for object 01176360
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98330] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98346] removed dtor for object 01176510
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98347] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98351] removed dtor for object 01176610
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98352] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98358] removed dtor for object 01176710
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98359] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98368] removed dtor for object 00DA8270
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98373] removed dtor for object 01176A10
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98375] removed dtor for object 0109DE20
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [  26.98388] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98425] removed dtor for object 01176BB0
dtor     D               dtor.c:214  _al_unregister_destructor        [  26.98428] removed dtor for object 01176B18
d3d      I         d3d_disp.cpp:1110 d3d_destroy_display              [  26.98430] destroying display 0109E858 (current 00000000)
bitmap   D             bitmap.c:874  _al_convert_to_memory_bitmap     [  26.98431] converting display bitmap 01176810 to memory bitmap
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [  26.98528] _al_d3d_sync_bitmap (system) ref count == 1
